group,names,scores,logfoldchanges,pvals,pvals_adj,pct_nz_group,pct_nz_reference
7,C19orf33,11.102706,7.7661433,1.2170222738813268e-28,8.948156268712456e-26,0.8360655737704918,0.019042285074208905
7,RPLP0,10.797319,1.5698875,3.543983753696636e-27,2.481632433243287e-24,1.0,0.8291795015401848
7,S100A2,10.512251,6.5278673,7.586069094668652e-26,4.850136784221849e-23,0.8032786885245902,0.04536544385326239
7,KRT17,10.392129,7.2560306,2.69275773249028e-25,1.6498751023445652e-22,0.7868852459016393,0.023522822738728646
7,NACA,10.299343,1.7084442,7.094438112731087e-25,4.1729484979084257e-22,1.0,0.7496499579949594
7,LY6D,10.28198,8.95413,8.496391318162712e-25,4.80536285898395e-22,0.7704918032786885,0.005880705684682162
7,DYNLL1,10.237465,2.7591095,1.3471995425568223e-24,7.337247878999286e-22,0.9180327868852459,0.4743769252310277
7,KRT5,10.22472,6.016969,1.5367131951621415e-24,8.07048840530689e-22,0.7868852459016393,0.06188742649117894
7,S100A8,10.152929,6.9946256,3.2156274112362493e-24,1.6305448649044496e-21,0.7704918032786885,0.033323998879865584
7,EEF1B2,10.0538025,2.4335375,8.838979321153508e-24,4.33257303058541e-21,0.9508196721311475,0.5513861663399608
7,GAPDH,10.031514,1.6743397,1.1080451403900185e-23,5.2560657385274906e-21,0.9836065573770492,0.7451694203304396
7,RPL37A,9.756912,0.8440047,1.723218103375932e-22,7.918725690669712e-20,1.0,0.9644357322878745
7,DSTN,9.6874,2.1392248,3.4110139957107093e-22,1.5121664004031704e-19,1.0,0.6194343321198544
7,TSPO,9.6848755,2.9861119,3.4963384980420127e-22,1.5121664004031704e-19,0.9016393442622951,0.365163819658359
7,RPL36,9.666036,0.91714203,4.2034817450433004e-22,1.766062830310335e-19,1.0,0.9523942873144777
7,RPL29,9.602372,1.2535167,7.812542215231514e-22,3.191206479860539e-19,1.0,0.8672640716886026
7,KRT6C,9.555825,7.466932,1.2260289084552706e-21,4.872636513198582e-19,0.7213114754098361,0.01596191542985158
7,RPS24,9.529842,0.8845524,1.5752166835770993e-21,6.09567403473717e-19,1.0,0.9451134136096332
7,UQCRQ,9.498196,2.2624047,2.135580884093001e-21,8.052235102714764e-19,0.9344262295081968,0.5438252590310837
7,POLR2L,9.431208,2.2530708,4.053934629493721e-21,1.490327718167629e-18,0.9344262295081968,0.5547465695883506
7,RPLP1,9.424189,0.71223545,4.334426081269819e-21,1.5545789152456751e-18,1.0,0.9899187902548305
7,SLC25A5,9.393835,2.7641277,5.785453355374006e-21,2.0255974188279704e-18,0.8852459016393442,0.3987678521422571
7,PPIA,9.378196,1.7973771,6.71109770320814e-21,2.2950393424575744e-18,0.9836065573770492,0.6754410529263511
7,USMG5,9.374317,2.2595088,6.962487943009121e-21,2.3268951182261167e-18,0.9672131147540983,0.5558667040044806
7,KRT1,9.346303,6.023726,9.07648858427027e-21,2.9659947695932073e-18,0.7213114754098361,0.048725847101652196
7,RPL7A,9.338545,1.384951,9.766678387276582e-21,3.1221522974978725e-18,0.9672131147540983,0.7947353682441893
7,BTF3,9.313917,1.4140303,1.2320265470978701e-20,3.814933136903002e-18,0.9836065573770492,0.7930551666199944
7,RPL8,9.310593,1.1522185,1.2712119939357163e-20,3.814933136903002e-18,1.0,0.888266591991039
7,RPS17,9.213127,0.90382475,3.167586057405634e-20,9.133206465519578e-18,1.0,0.9420330439652759
7,DMKN,9.124467,7.436761,7.209020746119304e-20,2.000163208899705e-17,0.6885245901639344,0.01708204984598152
7,KRT6B,9.088017,6.9315114,1.0086130199698316e-19,2.733553924774997e-17,0.6885245901639344,0.023802856342761133
7,CTNNBIP1,9.08654,5.5773263,1.0224105124965986e-19,2.733553924774997e-17,0.7049180327868853,0.051246149537944555
7,RPS6,9.030388,0.76486415,1.7106398079935e-19,4.491956852954361e-17,1.0,0.9641556986838421
